Date,Open,High,Low,Close,Volume
2024-10-29 04:00:00+00:00,579.85,582.907,578.43,581.77,42899661.0
2024-10-30 04:00:00+00:00,581.29,583.32,579.29,580.01,41435839.0
2024-10-31 04:00:00+00:00,575.56,575.63,568.44,568.64,60182451.0
2024-11-01 04:00:00+00:00,571.32,575.55,570.62,571.04,45667533.0
2024-11-04 05:00:00+00:00,571.18,572.5,567.89,569.81,38216975.0
2024-11-05 05:00:00+00:00,570.74,576.74,570.52,576.7,39478322.0
2024-11-06 05:00:00+00:00,589.2,591.93,585.39,591.04,68181968.0
2024-11-07 05:00:00+00:00,593.08,596.65,592.9999,595.61,47233212.0
2024-11-08 05:00:00+00:00,596.17,599.64,596.165,598.19,46444893.0
2024-11-11 05:00:00+00:00,599.81,600.17,597.0,598.76,37586773.0
2024-11-12 05:00:00+00:00,598.68,599.29,594.37,596.9,43006128.0
2024-11-13 05:00:00+00:00,597.37,599.23,594.96,597.19,47388640.0
2024-11-14 05:00:00+00:00,597.32,597.81,592.65,593.35,38904109.0
2024-11-15 05:00:00+00:00,589.72,590.2,583.86,585.75,75988766.0
2024-11-18 05:00:00+00:00,586.22,589.49,585.34,588.15,37084081.0
2024-11-19 05:00:00+00:00,584.71,591.045,584.03,590.3,49422046.0
2024-11-20 05:00:00+00:00,590.38,590.79,584.63,590.5,49893334.0
2024-11-21 05:00:00+00:00,593.4,595.12,587.45,593.67,46750285.0
2024-11-22 05:00:00+00:00,593.66,596.15,593.1525,595.51,38226390.0
2024-11-25 05:00:00+00:00,599.52,600.86,595.2,597.53,42441393.0
2024-11-26 05:00:00+00:00,598.8,601.33,598.07,600.65,45621288.0
2024-11-27 05:00:00+00:00,600.46,600.85,597.28,598.83,34000163.0
2024-11-29 05:00:00+00:00,599.66,603.35,599.3805,602.55,30177351.0
2024-12-02 05:00:00+00:00,602.97,604.32,602.47,603.63,31745989.0
2024-12-03 05:00:00+00:00,603.39,604.16,602.341,603.91,26906629.0
2024-12-04 05:00:00+00:00,605.63,607.91,604.95,607.66,42787561.0
2024-12-05 05:00:00+00:00,607.66,608.48,606.305,606.66,28762183.0
2024-12-06 05:00:00+00:00,607.44,609.07,607.02,607.81,31241549.0
2024-12-09 05:00:00+00:00,607.69,607.86,604.08,604.68,34742738.0
2024-12-10 05:00:00+00:00,605.37,605.8,602.13,602.8,37234515.0
2024-12-11 05:00:00+00:00,605.78,608.435,605.5,607.46,28677723.0
2024-12-12 05:00:00+00:00,606.58,607.16,604.33,604.33,31543812.0
2024-12-13 05:00:00+00:00,606.4,607.13,602.81,604.21,35904730.0
2024-12-16 05:00:00+00:00,606.0,607.7795,605.21,606.79,43695179.0
2024-12-17 05:00:00+00:00,604.19,605.17,602.885,604.29,55773545.0
2024-12-18 05:00:00+00:00,603.98,606.405,585.89,586.28,108248729.0
2024-12-19 05:00:00+00:00,591.36,593.0,585.85,586.1,85919452.0
2024-12-20 05:00:00+00:00,581.77,595.75,580.91,591.15,125716674.0
2024-12-23 05:00:00+00:00,590.89,595.3,587.661,594.69,57635828.0
2024-12-24 05:00:00+00:00,596.06,601.34,595.47,601.3,33160097.0
2024-12-26 05:00:00+00:00,599.5,602.48,598.0825,601.34,41338891.0
2024-12-27 05:00:00+00:00,597.54,597.7761,590.7647,595.01,64969310.0
2024-12-30 05:00:00+00:00,587.89,591.74,584.41,588.22,56578757.0
